time,pump_id,pumps_on,flow_m3h,wet_well_level_m
2026-06-02 02:10:00,PS02,1,1110.4,1.1
2026-06-02 02:15:00,PS02,1,1022.7,1.1
2026-06-02 02:20:00,PS02,1,1166.5,1.07
2026-06-02 02:25:00,PS02,1,1077.0,1.06
2026-06-02 02:30:00,PS02,1,1064.7,1.15
2026-06-02 02:35:00,PS02,1,1077.6,1.09
2026-06-02 02:40:00,PS02,1,1055.9,1.12
2026-06-02 02:45:00,PS02,1,1167.1,1.22
2026-06-02 02:50:00,PS02,1,1030.4,1.1
2026-06-02 02:55:00,PS02,1,1105.4,1.06
2026-06-02 03:00:00,PS02,1,1138.2,1.14
2026-06-02 03:05:00,PS02,1,1029.1,1.15
2026-06-02 03:10:00,PS02,1,1114.5,1.01
2026-06-02 03:15:00,PS02,1,1092.9,1.17
2026-06-02 03:20:00,PS02,1,1150.6,1.05
2026-06-02 03:25:00,PS02,1,1179.3,1.18
2026-06-02 03:30:00,PS02,0,0.0,1.17
2026-06-02 03:35:00,PS02,1,1068.3,1.11
2026-06-02 03:40:00,PS02,1,1136.7,1.07
2026-06-02 03:45:00,PS02,1,1192.1,1.16
2026-06-02 03:50:00,PS02,1,1191.4,1.13
2026-06-02 03:55:00,PS02,1,1199.3,1.07
2026-06-02 04:00:00,PS02,0,0.0,1.14
2026-06-02 04:05:00,PS02,1,1041.2,1.06
2026-06-02 04:10:00,PS02,1,1165.8,1.13
2026-06-02 04:15:00,PS02,1,1049.7,1.13
2026-06-02 04:20:00,PS02,1,1111.8,1.14
2026-06-02 04:25:00,PS02,1,1123.0,1.18
2026-06-02 04:30:00,PS02,1,1132.7,1.1
2026-06-02 04:35:00,PS02,1,1042.5,1.09
2026-06-02 04:40:00,PS02,1,1157.1,1.13
2026-06-02 04:45:00,PS02,1,1032.6,1.17
2026-06-02 04:50:00,PS02,1,1192.4,1.12
2026-06-02 04:55:00,PS02,1,1112.9,1.05
2026-06-02 05:00:00,PS02,1,1078.6,1.12
2026-06-02 05:05:00,PS02,1,1055.6,1.14
2026-06-02 05:10:00,PS02,1,1186.3,1.1
2026-06-02 05:15:00,PS02,1,1148.6,1.03
2026-06-02 05:20:00,PS02,1,1120.1,1.16
2026-06-02 05:25:00,PS02,1,1150.1,1.08
2026-06-02 05:30:00,PS02,1,1175.6,1.2
2026-06-02 05:35:00,PS02,1,1104.9,1.26
2026-06-02 05:40:00,PS02,1,1193.2,1.11
2026-06-02 05:45:00,PS02,1,1061.3,1.18
2026-06-02 05:50:00,PS02,1,1160.9,1.17
2026-06-02 05:55:00,PS02,1,1134.4,1.08
2026-06-02 06:00:00,PS02,1,1200.0,1.04
2026-06-02 06:05:00,PS02,1,1173.6,1.1
2026-06-02 06:10:00,PS02,1,1197.8,1.15
2026-06-02 06:15:00,PS02,1,1144.9,1.3
2026-06-02 06:20:00,PS02,1,1123.5,1.2
2026-06-02 06:25:00,PS02,1,1100.3,1.12
2026-06-02 06:30:00,PS02,1,1097.3,1.13
2026-06-02 06:35:00,PS02,1,1149.0,1.14
2026-06-02 06:40:00,PS02,1,1047.4,1.09
2026-06-02 06:45:00,PS02,1,1068.5,1.15
2026-06-02 06:50:00,PS02,1,1098.4,1.21
2026-06-02 06:55:00,PS02,1,1172.5,1.17
2026-06-02 07:00:00,PS02,1,1023.3,1.17
2026-06-02 07:05:00,PS02,1,1050.8,1.23
2026-06-02 07:10:00,PS02,1,1174.2,1.13
2026-06-02 07:15:00,PS02,1,1111.8,1.22
2026-06-02 07:20:00,PS02,1,1092.7,1.12
2026-06-02 07:25:00,PS02,1,1026.7,1.24
2026-06-02 07:30:00,PS02,1,1125.0,1.2
2026-06-02 07:35:00,PS02,0,0.0,1.21
2026-06-02 07:40:00,PS02,1,1043.2,1.2
2026-06-02 07:45:00,PS02,1,1138.7,1.22
2026-06-02 07:50:00,PS02,1,1191.7,1.16
2026-06-02 07:55:00,PS02,1,1118.8,1.26
2026-06-02 08:00:00,PS02,1,1060.4,1.19
2026-06-02 08:05:00,PS02,1,1158.7,1.22
2026-06-02 08:10:00,PS02,1,1046.9,1.24
2026-06-02 08:15:00,PS02,1,1055.9,1.16
2026-06-02 08:20:00,PS02,1,1153.8,1.23
2026-06-02 08:25:00,PS02,1,1176.5,1.17
2026-06-02 08:30:00,PS02,1,1075.8,1.12
2026-06-02 08:35:00,PS02,1,1119.5,1.21
2026-06-02 08:40:00,PS02,1,1121.3,1.31
2026-06-02 08:45:00,PS02,1,1153.2,1.17
2026-06-02 08:50:00,PS02,1,1050.2,1.23
2026-06-02 08:55:00,PS02,1,1034.5,1.25
2026-06-02 09:00:00,PS02,1,1151.8,1.16
2026-06-02 09:05:00,PS02,1,1190.8,1.17
2026-06-02 09:10:00,PS02,1,1192.1,1.26
2026-06-02 09:15:00,PS02,1,1168.1,1.23
2026-06-02 09:20:00,PS02,1,1186.0,1.22
2026-06-02 09:25:00,PS02,1,1063.0,1.12
2026-06-02 09:30:00,PS02,1,1025.0,1.17
2026-06-02 09:35:00,PS02,1,1052.6,1.23
2026-06-02 09:40:00,PS02,1,1129.2,1.05
2026-06-02 09:45:00,PS02,1,1114.9,1.23
2026-06-02 09:50:00,PS02,1,1193.7,1.25
2026-06-02 09:55:00,PS02,1,1038.5,1.28
2026-06-02 10:00:00,PS02,1,1058.8,1.25
2026-06-02 10:05:00,PS02,1,1023.0,1.21
2026-06-02 10:10:00,PS02,1,1064.4,1.23
2026-06-02 10:15:00,PS02,1,1092.4,1.16
2026-06-02 10:20:00,PS02,1,1086.5,1.16
2026-06-02 10:25:00,PS02,1,1028.6,1.21
2026-06-02 10:30:00,PS02,1,1124.2,1.15
2026-06-02 10:35:00,PS02,1,1069.9,1.16
2026-06-02 10:40:00,PS02,1,1030.3,1.29
2026-06-02 10:45:00,PS02,1,1091.9,1.15
2026-06-02 10:50:00,PS02,1,1187.1,1.18
2026-06-02 10:55:00,PS02,1,1184.7,1.1
2026-06-02 11:00:00,PS02,1,1056.8,1.14
2026-06-02 11:05:00,PS02,1,1053.1,1.14
2026-06-02 11:10:00,PS02,1,1138.4,1.16
2026-06-02 11:15:00,PS02,1,1180.5,1.13
2026-06-02 11:20:00,PS02,1,1116.6,1.15
2026-06-02 11:25:00,PS02,1,1125.9,1.15
2026-06-02 11:30:00,PS02,1,1128.5,1.16
2026-06-02 11:35:00,PS02,1,1137.9,1.08
2026-06-02 11:40:00,PS02,1,1183.5,1.08
2026-06-02 11:45:00,PS02,1,1136.6,1.21
2026-06-02 11:50:00,PS02,1,1042.4,1.13
2026-06-02 11:55:00,PS02,1,1185.6,1.17
2026-06-02 12:00:00,PS02,1,1093.8,1.19
2026-06-02 12:05:00,PS02,1,1021.4,1.16
2026-06-02 12:10:00,PS02,1,1128.2,1.1
2026-06-02 12:15:00,PS02,1,1177.7,1.06
2026-06-02 12:20:00,PS02,1,1135.5,1.14
2026-06-02 12:25:00,PS02,1,1024.2,1.16
2026-06-02 12:30:00,PS02,1,1114.9,1.24
2026-06-02 12:35:00,PS02,1,1157.7,1.26
2026-06-02 12:40:00,PS02,0,0.0,1.18
2026-06-02 12:45:00,PS02,1,1060.7,1.15
2026-06-02 12:50:00,PS02,1,1191.1,1.15
2026-06-02 12:55:00,PS02,1,1030.2,1.16
2026-06-02 13:00:00,PS02,1,1028.5,1.13
2026-06-02 13:05:00,PS02,1,1134.8,1.23
2026-06-02 13:10:00,PS02,1,1076.6,1.13
2026-06-02 13:15:00,PS02,1,1184.7,1.18
2026-06-02 13:20:00,PS02,1,1165.8,1.17
2026-06-02 13:25:00,PS02,0,0.0,1.04
2026-06-02 13:30:00,PS02,1,1105.2,1.1
2026-06-02 13:35:00,PS02,1,1166.4,1.17
2026-06-02 13:40:00,PS02,1,1156.6,1.21
2026-06-02 13:45:00,PS02,1,1133.7,1.16
2026-06-02 13:50:00,PS02,1,1142.8,1.19
2026-06-02 13:55:00,PS02,1,1181.6,1.09
2026-06-02 14:00:00,PS02,1,1035.9,1.16
2026-06-02 14:05:00,PS02,1,1056.6,1.1
2026-06-02 14:10:00,PS02,1,1077.4,1.2
2026-06-02 14:15:00,PS02,1,1086.3,1.16
2026-06-02 14:20:00,PS02,1,1042.8,1.25
2026-06-02 14:25:00,PS02,1,1137.1,1.16
2026-06-02 14:30:00,PS02,1,1094.5,1.07
2026-06-02 14:35:00,PS02,1,1063.8,1.17
2026-06-02 14:40:00,PS02,1,1174.4,1.14
2026-06-02 14:45:00,PS02,1,1116.3,1.21
2026-06-02 14:50:00,PS02,1,1077.4,1.13
2026-06-02 14:55:00,PS02,1,1168.9,1.22
2026-06-02 15:00:00,PS02,1,1105.2,1.08
2026-06-02 15:05:00,PS02,1,1095.4,1.23
2026-06-02 15:10:00,PS02,1,1149.6,1.09
2026-06-02 15:15:00,PS02,1,1188.5,1.13
2026-06-02 15:20:00,PS02,1,1149.0,1.2
2026-06-02 15:25:00,PS02,1,1184.6,1.27
2026-06-02 15:30:00,PS02,1,1199.0,1.16
2026-06-02 15:35:00,PS02,1,1170.8,1.09
2026-06-02 15:40:00,PS02,1,1147.5,1.05
2026-06-02 15:45:00,PS02,1,1107.8,1.21
2026-06-02 15:50:00,PS02,1,1088.8,1.25
2026-06-02 15:55:00,PS02,1,1144.3,1.21
2026-06-02 16:00:00,PS02,1,1104.2,1.18
2026-06-02 16:05:00,PS02,1,1111.0,1.13
2026-06-02 16:10:00,PS02,1,1163.1,1.19
2026-06-02 16:15:00,PS02,1,1166.0,1.18
2026-06-02 16:20:00,PS02,1,1060.1,1.26
2026-06-02 16:25:00,PS02,1,1129.8,1.19
2026-06-02 16:30:00,PS02,1,1194.8,1.21
2026-06-02 16:35:00,PS02,1,1180.8,1.17
2026-06-02 16:40:00,PS02,1,1026.4,1.12
2026-06-02 16:45:00,PS02,1,1172.9,1.17
2026-06-02 16:50:00,PS02,1,1177.7,1.05
2026-06-02 16:55:00,PS02,1,1068.9,1.18
2026-06-02 17:00:00,PS02,0,0.0,1.18
2026-06-02 17:05:00,PS02,1,1097.1,1.16
2026-06-02 17:10:00,PS02,1,1154.8,1.2
2026-06-02 17:15:00,PS02,1,1027.5,1.22
2026-06-02 17:20:00,PS02,1,1049.4,1.18
2026-06-02 17:25:00,PS02,1,1093.9,1.17
2026-06-02 17:30:00,PS02,1,1037.7,1.16
2026-06-02 17:35:00,PS02,1,1126.1,1.17
2026-06-02 17:40:00,PS02,1,1066.6,1.28
2026-06-02 17:45:00,PS02,1,1071.2,1.14
2026-06-02 17:50:00,PS02,1,1140.6,1.15
2026-06-02 17:55:00,PS02,1,1110.2,1.24
2026-06-02 18:00:00,PS02,1,1059.1,1.16
2026-06-02 18:05:00,PS02,1,1058.0,1.23
2026-06-02 18:10:00,PS02,1,1079.6,1.14
2026-06-02 18:15:00,PS02,1,1077.1,1.18
2026-06-02 18:20:00,PS02,1,1186.5,1.24
2026-06-02 18:25:00,PS02,1,1154.5,1.13
2026-06-02 18:30:00,PS02,1,1068.4,1.23
2026-06-02 18:35:00,PS02,1,1190.7,1.24
2026-06-02 18:40:00,PS02,1,1184.9,1.18
2026-06-02 18:45:00,PS02,1,1174.1,1.25
2026-06-02 18:50:00,PS02,1,1151.7,1.19
2026-06-02 18:55:00,PS02,1,1158.5,1.19
2026-06-02 19:00:00,PS02,1,1105.3,1.24
2026-06-02 19:05:00,PS02,1,1072.8,1.26
2026-06-02 19:10:00,PS02,1,1114.3,1.07
2026-06-02 19:15:00,PS02,1,1157.1,1.1
2026-06-02 19:20:00,PS02,1,1088.5,1.13
2026-06-02 19:25:00,PS02,1,1079.0,1.22
2026-06-02 19:30:00,PS02,1,1047.0,1.2
2026-06-02 19:35:00,PS02,1,1157.6,1.11
2026-06-02 19:40:00,PS02,1,1139.4,1.29
2026-06-02 19:45:00,PS02,1,1117.8,1.22
2026-06-02 19:50:00,PS02,1,1075.4,1.19
2026-06-02 19:55:00,PS02,1,1119.8,1.22
2026-06-02 20:00:00,PS02,1,1029.7,1.19
2026-06-02 20:05:00,PS02,1,1047.3,1.24
2026-06-02 20:10:00,PS02,1,1073.3,1.27
2026-06-02 20:15:00,PS02,1,1037.7,1.28
2026-06-02 20:20:00,PS02,1,1025.3,1.23
2026-06-02 20:25:00,PS02,1,1060.7,1.2
2026-06-02 20:30:00,PS02,1,1178.7,1.24
2026-06-02 20:35:00,PS02,1,1021.1,1.28
2026-06-02 20:40:00,PS02,1,1164.1,1.19
2026-06-02 20:45:00,PS02,1,1122.6,1.26
2026-06-02 20:50:00,PS02,1,1028.8,1.17
2026-06-02 20:55:00,PS02,1,1095.3,1.15
2026-06-02 21:00:00,PS02,1,1134.0,1.2
2026-06-02 21:05:00,PS02,1,1034.6,1.14
2026-06-02 21:10:00,PS02,1,1039.4,1.09
2026-06-02 21:15:00,PS02,1,1039.4,1.18
2026-06-02 21:20:00,PS02,1,1155.8,1.31
2026-06-02 21:25:00,PS02,1,1035.5,1.1
2026-06-02 21:30:00,PS02,1,1132.6,1.23
2026-06-02 21:35:00,PS02,1,1074.0,1.16
2026-06-02 21:40:00,PS02,1,1127.6,1.15
2026-06-02 21:45:00,PS02,1,1024.4,1.14
2026-06-02 21:50:00,PS02,1,1114.6,1.18
2026-06-02 21:55:00,PS02,1,1167.8,1.17
2026-06-02 22:00:00,PS02,1,1160.2,1.21
2026-06-02 22:05:00,PS02,1,1115.8,1.28
2026-06-02 22:10:00,PS02,1,1058.2,1.18
2026-06-02 22:15:00,PS02,1,1157.2,1.15
2026-06-02 22:20:00,PS02,1,1117.8,1.2
2026-06-02 22:25:00,PS02,1,1072.2,1.14
2026-06-02 22:30:00,PS02,1,1187.1,1.15
2026-06-02 22:35:00,PS02,0,0.0,1.13
2026-06-02 22:40:00,PS02,1,1182.8,1.22
2026-06-02 22:45:00,PS02,1,1097.5,1.22
2026-06-02 22:50:00,PS02,1,1101.6,1.16
2026-06-02 22:55:00,PS02,1,1084.5,1.08
2026-06-02 23:00:00,PS02,1,1088.3,1.12
2026-06-02 23:05:00,PS02,1,1081.5,1.16
2026-06-02 23:10:00,PS02,1,1156.4,1.23
2026-06-02 23:15:00,PS02,1,1070.4,1.01
2026-06-02 23:20:00,PS02,1,1060.2,1.17
2026-06-02 23:25:00,PS02,1,1177.8,1.2
2026-06-02 23:30:00,PS02,1,1196.1,1.18
2026-06-02 23:35:00,PS02,1,1112.8,1.18
2026-06-02 23:40:00,PS02,1,1049.3,1.2
2026-06-02 23:45:00,PS02,1,1037.9,1.14
2026-06-02 23:50:00,PS02,1,1130.4,1.18
2026-06-02 23:55:00,PS02,1,1160.5,1.05
2026-06-03 00:00:00,PS02,1,1148.6,1.12
2026-06-03 00:05:00,PS02,1,1181.2,1.16
2026-06-03 00:10:00,PS02,1,1094.7,1.11
2026-06-03 00:15:00,PS02,1,1189.0,1.09
2026-06-03 00:20:00,PS02,1,1142.9,1.11
2026-06-03 00:25:00,PS02,1,1154.5,1.17
2026-06-03 00:30:00,PS02,0,0.0,1.13
2026-06-03 00:35:00,PS02,1,1034.7,1.13
2026-06-03 00:40:00,PS02,1,1177.7,1.15
2026-06-03 00:45:00,PS02,1,1067.7,1.14
2026-06-03 00:50:00,PS02,1,1037.7,1.2
2026-06-03 00:55:00,PS02,1,1183.3,1.19
2026-06-03 01:00:00,PS02,1,1069.5,1.15
2026-06-03 01:05:00,PS02,1,1198.0,1.12
2026-06-03 01:10:00,PS02,1,1174.5,1.19
2026-06-03 01:15:00,PS02,1,1139.1,1.2
2026-06-03 01:20:00,PS02,1,1180.0,1.05
2026-06-03 01:25:00,PS02,1,1166.7,1.11
2026-06-03 01:30:00,PS02,1,1138.1,1.1
2026-06-03 01:35:00,PS02,1,1125.2,1.07
2026-06-03 01:40:00,PS02,1,1153.0,1.09
2026-06-03 01:45:00,PS02,1,1054.1,1.09
2026-06-03 01:50:00,PS02,1,1138.9,1.16
2026-06-03 01:55:00,PS02,1,1030.4,1.03
2026-06-03 02:00:00,PS02,1,1177.2,1.12
2026-06-03 02:05:00,PS02,1,1146.7,1.07
2026-06-03 02:10:00,PS02,1,1042.3,1.16
2026-06-03 02:15:00,PS02,1,1193.4,1.11
2026-06-03 02:20:00,PS02,1,1192.8,1.15
2026-06-03 02:25:00,PS02,1,1121.9,1.11
2026-06-03 02:30:00,PS02,1,1021.2,1.02
2026-06-03 02:35:00,PS02,1,1175.9,1.07
2026-06-03 02:40:00,PS02,1,1182.0,1.19
2026-06-03 02:45:00,PS02,1,1045.0,1.13
2026-06-03 02:50:00,PS02,1,1106.5,1.2
2026-06-03 02:55:00,PS02,1,1187.7,1.17
2026-06-03 03:00:00,PS02,0,0.0,1.07
2026-06-03 03:05:00,PS02,1,1191.8,1.03
2026-06-03 03:10:00,PS02,1,1148.1,1.16
2026-06-03 03:15:00,PS02,1,1065.8,1.15
2026-06-03 03:20:00,PS02,1,1148.1,1.1
2026-06-03 03:25:00,PS02,1,1097.7,1.03
2026-06-03 03:30:00,PS02,1,1146.9,1.08
2026-06-03 03:35:00,PS02,0,0.0,1.12
2026-06-03 03:40:00,PS02,1,1173.5,1.14
2026-06-03 03:45:00,PS02,1,1130.3,1.06
2026-06-03 03:50:00,PS02,1,1088.2,1.16
2026-06-03 03:55:00,PS02,1,1068.1,1.15
2026-06-03 04:00:00,PS02,1,1150.6,1.14
2026-06-03 04:05:00,PS02,1,1178.0,1.14
2026-06-03 04:10:00,PS02,1,1189.4,1.0
2026-06-03 04:15:00,PS02,1,1182.2,1.13
2026-06-03 04:20:00,PS02,1,1024.9,1.09
2026-06-03 04:25:00,PS02,1,1129.5,1.15
2026-06-03 04:30:00,PS02,1,1149.3,1.04
2026-06-03 04:35:00,PS02,1,1059.2,1.03
2026-06-03 04:40:00,PS02,0,0.0,1.16
2026-06-03 04:45:00,PS02,1,1150.1,1.09
2026-06-03 04:50:00,PS02,1,1188.2,1.03
2026-06-03 04:55:00,PS02,1,1055.3,1.08
2026-06-03 05:00:00,PS02,1,1154.3,1.13
2026-06-03 05:05:00,PS02,1,1096.6,1.2
2026-06-03 05:10:00,PS02,1,1076.0,1.15
2026-06-03 05:15:00,PS02,1,1073.0,1.11
2026-06-03 05:20:00,PS02,1,1168.2,1.13
2026-06-03 05:25:00,PS02,0,0.0,1.19
2026-06-03 05:30:00,PS02,1,1154.7,1.18
2026-06-03 05:35:00,PS02,1,1066.9,1.19
2026-06-03 05:40:00,PS02,1,1076.9,1.24
2026-06-03 05:45:00,PS02,1,1148.2,1.16
2026-06-03 05:50:00,PS02,1,1108.2,1.2
2026-06-03 05:55:00,PS02,1,1030.4,1.05
2026-06-03 06:00:00,PS02,1,1162.4,1.17
2026-06-03 06:05:00,PS02,1,1101.9,1.11
2026-06-03 06:10:00,PS02,1,1090.8,1.13
2026-06-03 06:15:00,PS02,1,1119.7,1.16
2026-06-03 06:20:00,PS02,1,1141.2,1.17
2026-06-03 06:25:00,PS02,1,1190.5,1.15
2026-06-03 06:30:00,PS02,1,1031.6,1.16
2026-06-03 06:35:00,PS02,1,1141.4,1.21
2026-06-03 06:40:00,PS02,1,1047.8,1.18
2026-06-03 06:45:00,PS02,1,1020.7,1.18
2026-06-03 06:50:00,PS02,1,1169.0,1.18
2026-06-03 06:55:00,PS02,1,1191.5,1.17
2026-06-03 07:00:00,PS02,1,1075.2,1.25
2026-06-03 07:05:00,PS02,1,1102.9,1.19
2026-06-03 07:10:00,PS02,1,1125.9,1.3
2026-06-03 07:15:00,PS02,1,1128.6,1.21
2026-06-03 07:20:00,PS02,1,1170.1,1.24
2026-06-03 07:25:00,PS02,1,1081.9,1.18
2026-06-03 07:30:00,PS02,1,1129.5,1.24
2026-06-03 07:35:00,PS02,1,1035.7,1.25
2026-06-03 07:40:00,PS02,1,1168.0,1.21
2026-06-03 07:45:00,PS02,1,1139.5,1.18
2026-06-03 07:50:00,PS02,1,1128.0,1.27
2026-06-03 07:55:00,PS02,1,1030.3,1.29
2026-06-03 08:00:00,PS02,1,1029.0,1.13
2026-06-03 08:05:00,PS02,1,1035.2,1.18
2026-06-03 08:10:00,PS02,1,1061.7,1.2
2026-06-03 08:15:00,PS02,1,1097.0,1.19
2026-06-03 08:20:00,PS02,1,1098.7,1.2
2026-06-03 08:25:00,PS02,1,1048.2,1.16
2026-06-03 08:30:00,PS02,1,1099.9,1.25
2026-06-03 08:35:00,PS02,1,1112.9,1.2
2026-06-03 08:40:00,PS02,1,1038.0,1.22
2026-06-03 08:45:00,PS02,1,1042.4,1.19
2026-06-03 08:50:00,PS02,0,0.0,1.17
2026-06-03 08:55:00,PS02,1,1199.5,1.18
2026-06-03 09:00:00,PS02,1,1053.5,1.29
2026-06-03 09:05:00,PS02,1,1103.5,1.16
2026-06-03 09:10:00,PS02,1,1053.8,1.19
2026-06-03 09:15:00,PS02,1,1030.7,1.11
2026-06-03 09:20:00,PS02,1,1052.4,1.23
2026-06-03 09:25:00,PS02,1,1084.8,1.25
2026-06-03 09:30:00,PS02,1,1118.7,1.12
2026-06-03 09:35:00,PS02,1,1114.3,1.16
2026-06-03 09:40:00,PS02,1,1101.1,1.16
2026-06-03 09:45:00,PS02,1,1084.7,1.18
2026-06-03 09:50:00,PS02,1,1088.9,1.23
2026-06-03 09:55:00,PS02,1,1020.4,1.19
2026-06-03 10:00:00,PS02,1,1060.2,1.19
2026-06-03 10:05:00,PS02,1,1051.3,1.13
2026-06-03 10:10:00,PS02,1,1124.9,1.18
2026-06-03 10:15:00,PS02,1,1100.4,1.23
2026-06-03 10:20:00,PS02,1,1059.4,1.18
2026-06-03 10:25:00,PS02,1,1043.7,1.08
2026-06-03 10:30:00,PS02,1,1141.7,1.25
2026-06-03 10:35:00,PS02,1,1182.0,1.26
2026-06-03 10:40:00,PS02,1,1066.0,1.21
2026-06-03 10:45:00,PS02,1,1130.6,1.23
2026-06-03 10:50:00,PS02,1,1049.0,1.2
2026-06-03 10:55:00,PS02,1,1063.5,1.2
2026-06-03 11:00:00,PS02,1,1053.0,1.16
2026-06-03 11:05:00,PS02,1,1117.6,1.22
2026-06-03 11:10:00,PS02,1,1027.6,1.06
2026-06-03 11:15:00,PS02,1,1103.7,1.16
2026-06-03 11:20:00,PS02,1,1182.2,1.22
2026-06-03 11:25:00,PS02,1,1045.2,1.24
2026-06-03 11:30:00,PS02,1,1126.3,1.19
2026-06-03 11:35:00,PS02,1,1027.5,1.23
2026-06-03 11:40:00,PS02,1,1119.1,1.16
2026-06-03 11:45:00,PS02,1,1162.7,1.19
2026-06-03 11:50:00,PS02,1,1055.1,1.21
2026-06-03 11:55:00,PS02,1,1088.9,1.05
2026-06-03 12:00:00,PS02,1,1095.0,1.2
2026-06-03 12:05:00,PS02,1,1175.2,1.17
2026-06-03 12:10:00,PS02,1,1027.6,1.17
2026-06-03 12:15:00,PS02,1,1077.1,1.21
2026-06-03 12:20:00,PS02,1,1037.5,1.13
2026-06-03 12:25:00,PS02,1,1138.6,1.16
2026-06-03 12:30:00,PS02,0,0.0,1.17
2026-06-03 12:35:00,PS02,1,1116.0,1.18
2026-06-03 12:40:00,PS02,1,1051.5,1.06
2026-06-03 12:45:00,PS02,1,1086.7,1.2
2026-06-03 12:50:00,PS02,1,1177.4,1.19
2026-06-03 12:55:00,PS02,1,1131.3,1.1
2026-06-03 13:00:00,PS02,1,1175.1,1.12
2026-06-03 13:05:00,PS02,1,1133.5,1.2
2026-06-03 13:10:00,PS02,1,1123.3,1.11
2026-06-03 13:15:00,PS02,1,1181.7,1.23
2026-06-03 13:20:00,PS02,1,1110.2,1.11
2026-06-03 13:25:00,PS02,1,1149.2,1.2
2026-06-03 13:30:00,PS02,1,1041.4,1.11
2026-06-03 13:35:00,PS02,1,1053.3,1.2
2026-06-03 13:40:00,PS02,1,1101.9,1.17
2026-06-03 13:45:00,PS02,1,1081.8,1.17
2026-06-03 13:50:00,PS02,1,1062.0,1.1
2026-06-03 13:55:00,PS02,1,1079.4,1.15
2026-06-03 14:00:00,PS02,1,1143.0,1.13
2026-06-03 14:05:00,PS02,1,1135.6,1.12
2026-06-03 14:10:00,PS02,1,1041.0,1.22
2026-06-03 14:15:00,PS02,1,1197.3,1.3
2026-06-03 14:20:00,PS02,1,1145.9,1.12
2026-06-03 14:25:00,PS02,1,1060.2,1.17
2026-06-03 14:30:00,PS02,1,1035.7,1.2
2026-06-03 14:35:00,PS02,1,1180.0,1.12
2026-06-03 14:40:00,PS02,1,1085.3,1.11
2026-06-03 14:45:00,PS02,1,1061.4,1.15
2026-06-03 14:50:00,PS02,1,1070.7,1.17
2026-06-03 14:55:00,PS02,1,1068.3,1.03
2026-06-03 15:00:00,PS02,1,1159.6,1.17
2026-06-03 15:05:00,PS02,0,0.0,1.2
2026-06-03 15:10:00,PS02,1,1082.5,1.19
2026-06-03 15:15:00,PS02,1,1079.5,1.14
2026-06-03 15:20:00,PS02,1,1192.2,1.09
2026-06-03 15:25:00,PS02,1,1135.9,1.19
2026-06-03 15:30:00,PS02,1,1150.3,1.12
2026-06-03 15:35:00,PS02,1,1073.6,1.15
2026-06-03 15:40:00,PS02,1,1198.2,1.16
2026-06-03 15:45:00,PS02,1,1154.4,1.2
2026-06-03 15:50:00,PS02,1,1063.3,1.22
2026-06-03 15:55:00,PS02,1,1186.0,1.18
2026-06-03 16:00:00,PS02,1,1089.9,1.17
2026-06-03 16:05:00,PS02,1,1032.2,1.21
2026-06-03 16:10:00,PS02,1,1087.5,1.12
2026-06-03 16:15:00,PS02,1,1165.8,1.12
2026-06-03 16:20:00,PS02,1,1097.9,1.25
2026-06-03 16:25:00,PS02,0,0.0,1.25
2026-06-03 16:30:00,PS02,1,1106.9,1.08
2026-06-03 16:35:00,PS02,1,1191.9,1.15
2026-06-03 16:40:00,PS02,1,1027.9,1.22
2026-06-03 16:45:00,PS02,1,1069.5,1.2
2026-06-03 16:50:00,PS02,1,1160.1,1.17
2026-06-03 16:55:00,PS02,1,1030.8,1.12
2026-06-03 17:00:00,PS02,1,1082.3,1.16
2026-06-03 17:05:00,PS02,1,1176.2,1.13
2026-06-03 17:10:00,PS02,1,1037.9,1.25
2026-06-03 17:15:00,PS02,1,1049.7,1.14
2026-06-03 17:20:00,PS02,1,1078.7,1.19
2026-06-03 17:25:00,PS02,1,1149.7,1.19
2026-06-03 17:30:00,PS02,1,1086.2,1.18
2026-06-03 17:35:00,PS02,1,1169.1,1.18
2026-06-03 17:40:00,PS02,1,1020.8,1.13
2026-06-03 17:45:00,PS02,1,1031.6,1.16
2026-06-03 17:50:00,PS02,1,1171.4,1.17
2026-06-03 17:55:00,PS02,1,1089.0,1.16
2026-06-03 18:00:00,PS02,1,1110.6,1.26
2026-06-03 18:05:00,PS02,1,1183.1,1.28
2026-06-03 18:10:00,PS02,1,1044.1,1.24
2026-06-03 18:15:00,PS02,1,1133.0,1.26
2026-06-03 18:20:00,PS02,1,1154.3,1.16
2026-06-03 18:25:00,PS02,1,1103.0,1.17
2026-06-03 18:30:00,PS02,1,1064.8,1.15
2026-06-03 18:35:00,PS02,1,1023.5,1.2
2026-06-03 18:40:00,PS02,1,1123.0,1.15
2026-06-03 18:45:00,PS02,1,1053.6,1.15
2026-06-03 18:50:00,PS02,1,1063.8,1.06
2026-06-03 18:55:00,PS02,1,1080.5,1.22
2026-06-03 19:00:00,PS02,1,1125.4,1.26
2026-06-03 19:05:00,PS02,1,1179.4,1.25
2026-06-03 19:10:00,PS02,1,1153.9,1.24
2026-06-03 19:15:00,PS02,1,1119.9,1.25
2026-06-03 19:20:00,PS02,1,1038.3,1.18
2026-06-03 19:25:00,PS02,1,1052.8,1.12
2026-06-03 19:30:00,PS02,1,1068.3,1.15
2026-06-03 19:35:00,PS02,1,1127.0,1.18
2026-06-03 19:40:00,PS02,1,1142.2,1.09
